Reg4: Reg4, Lifetables (period 5x10), Both sexes Last modified: February 4 2025, MPv5 (May07) 

Year     	Age	mx	qx	ax	lx	dx	Lx	Tx	ex
1980-1989	40-44	0.00242	0.01201	2.64	95392	1146	474253	3627116	38.02
1980-1989	45-49	0.00371	0.01838	2.66	94246	1733	467186	3152863	33.45
1980-1989	50-54	0.00588	0.02900	2.67	92514	2683	456315	2685677	29.03
1980-1989	55-59	0.00930	0.04552	2.66	89831	4089	439576	2229362	24.82
1980-1989	60-64	0.01429	0.06909	2.63	85742	5924	414667	1789786	20.87
1980-1989	65-69	0.02135	0.10158	2.62	79817	8108	379827	1375119	17.23
1980-1989	70-74	0.03286	0.15232	2.6	71710	10923	332380	995292	13.88
1980-1989	75-79	0.04985	0.22228	2.57	60787	13512	271068	662912	10.91
1980-1989	80-84	0.07876	0.32955	2.52	47275	15579	197796	391844	8.29
1980-1989	85-89	0.12465	0.47225	2.43	31696	14968	120081	194048	6.12
1980-1989	90-94	0.19507	0.63753	2.28	16727	10664	54669	73967	4.42
1980-1989	95-99	0.29339	0.78737	2.06	6063	4774	16272	19298	3.18
1980-1989	100-104	0.41440	0.89131	1.8	1289	1149	2773	3026	2.35
1980-1989	105-109	0.54852	0.94868	1.55	140	133	242	253	1.81
1980-1989	110+	0.65825	1.00000	1.52	7	7	11	11	1.52
1990-1999	0	0.00702	0.00697	0.07	100000	697	99350	7688622	76.89
1990-1999	1-4	0.00038	0.00153	1.59	99303	152	396846	7589273	76.43
1990-1999	5-9	0.00018	0.00090	2.39	99151	89	495523	7192427	72.54
1990-1999	10-14	0.00024	0.00118	2.9	99062	117	495065	6696904	67.60
1990-1999	15-19	0.00081	0.00404	2.85	98945	400	493866	6201838	62.68
1990-1999	20-24	0.00103	0.00512	2.47	98546	505	491452	5707972	57.92
1990-1999	25-29	0.00104	0.00519	2.56	98041	509	488965	5216520	53.21
1990-1999	30-34	0.00135	0.00672	2.63	97532	656	486108	4727555	48.47
1990-1999	35-39	0.00179	0.00889	2.62	96877	861	482331	4241446	43.78
1990-1999	40-44	0.00243	0.01208	2.63	96015	1159	477323	3759115	39.15
1990-1999	45-49	0.00336	0.01666	2.62	94856	1580	470526	3281792	34.60
1990-1999	50-54	0.00496	0.02453	2.66	93276	2288	461033	2811266	30.14
1990-1999	55-59	0.00775	0.03808	2.67	90988	3465	446856	2350233	25.83
1990-1999	60-64	0.01235	0.06002	2.65	87523	5253	425245	1903377	21.75
1990-1999	65-69	0.01864	0.08926	2.63	82270	7343	393980	1478132	17.97
1990-1999	70-74	0.02898	0.13550	2.61	74926	10152	350377	1084152	14.47
1990-1999	75-79	0.04456	0.20116	2.58	64774	13030	292391	733774	11.33
1990-1999	80-84	0.07382	0.31257	2.55	51744	16173	219101	441383	8.53
1990-1999	85-89	0.11928	0.45754	2.46	35571	16275	136442	222282	6.25
1990-1999	90-94	0.19272	0.63393	2.3	19296	12232	63471	85840	4.45
1990-1999	95-99	0.29440	0.78943	2.06	7064	5576	18941	22369	3.17
1990-1999	100-104	0.42238	0.89674	1.79	1487	1334	3158	3428	2.30
1990-1999	105-109	0.56351	0.95320	1.53	154	146	260	270	1.76
1990-1999	110+	0.67779	1.00000	1.48	7	7	11	11	1.48
2000-2009	0	0.00576	0.00573	0.06	100000	573	99464	7864280	78.64
2000-2009	1-4	0.00028	0.00112	1.6	99427	112	397440	7764816	78.10
2000-2009	5-9	0.00014	0.00068	2.4	99316	67	496403	7367376	74.18
2000-2009	10-14	0.00017	0.00084	2.83	99248	83	496061	6870973	69.23
2000-2009	15-19	0.00060	0.00300	2.96	99165	297	495219	6374912	64.29
2000-2009	20-24	0.00087	0.00435	2.47	98868	430	493252	5879693	59.47
2000-2009	25-29	0.00085	0.00425	2.51	98437	418	491145	5386442	54.72
2000-2009	30-34	0.00098	0.00491	2.61	98019	481	488945	4895297	49.94
2000-2009	35-39	0.00136	0.00679	2.66	97538	662	486139	4406352	45.18
2000-2009	40-44	0.00207	0.01029	2.67	96876	997	482051	3920213	40.47
2000-2009	45-49	0.00316	0.01567	2.66	95879	1502	475875	3438161	35.86
2000-2009	50-54	0.00462	0.02283	2.64	94377	2155	466796	2962286	31.39
2000-2009	55-59	0.00663	0.03266	2.64	92222	3012	454003	2495491	27.06
2000-2009	60-64	0.01006	0.04914	2.65	89210	4384	435735	2041488	22.88
2000-2009	65-69	0.01529	0.07378	2.64	84826	6258	409359	1605752	18.93
2000-2009	70-74	0.02405	0.11380	2.64	78568	8941	371735	1196394	15.23
2000-2009	75-79	0.03858	0.17663	2.61	69627	12298	318770	824659	11.84
2000-2009	80-84	0.06693	0.28797	2.58	57329	16509	246669	505889	8.82
2000-2009	85-89	0.11420	0.44373	2.49	40820	18113	158606	259220	6.35
2000-2009	90-94	0.19230	0.63374	2.31	22707	14390	74833	100614	4.43
2000-2009	95-99	0.30100	0.79820	2.06	8317	6638	22054	25781	3.10
2000-2009	100-104	0.43952	0.90707	1.76	1678	1522	3464	3726	2.22
2000-2009	105-109	0.58975	0.96003	1.49	156	150	254	263	1.68
2000-2009	110+	0.70861	1.00000	1.41	6	6	9	9	1.41
2010-2019	0	0.00475	0.00473	0.06	100000	473	99556	8011930	80.12
2010-2019	1-4	0.00022	0.00087	1.58	99527	86	397900	7912373	79.50
2010-2019	5-9	0.00010	0.00050	2.39	99441	50	497075	7514473	75.57
2010-2019	10-14	0.00013	0.00066	2.85	99391	66	496814	7017398	70.60
2010-2019	15-19	0.00045	0.00224	2.98	99325	222	496177	6520584	65.65
2010-2019	20-24	0.00079	0.00395	2.55	99103	391	494558	6024407	60.79
2010-2019	25-29	0.00089	0.00445	2.55	98712	439	492485	5529848	56.02
2010-2019	30-34	0.00105	0.00522	2.57	98273	513	490120	5037363	51.26
2010-2019	35-39	0.00130	0.00649	2.59	97760	635	487273	4547244	46.51
2010-2019	40-44	0.00177	0.00881	2.64	97125	855	483608	4059971	41.80
2010-2019	45-49	0.00272	0.01350	2.69	96270	1300	478343	3576363	37.15
2010-2019	50-54	0.00422	0.02089	2.66	94970	1984	470208	3098020	32.62
2010-2019	55-59	0.00632	0.03116	2.64	92986	2897	458085	2627813	28.26
2010-2019	60-64	0.00912	0.04462	2.63	90089	4020	440902	2169728	24.08
2010-2019	65-69	0.01295	0.06282	2.63	86070	5407	417513	1728826	20.09
2010-2019	70-74	0.01984	0.09478	2.64	80662	7645	385283	1311313	16.26
2010-2019	75-79	0.03225	0.14982	2.63	73017	10939	339190	926030	12.68
2010-2019	80-84	0.05785	0.25414	2.61	62078	15777	272710	586840	9.45
2010-2019	85-89	0.10158	0.40591	2.53	46301	18794	185024	314129	6.78
2010-2019	90-94	0.17732	0.60340	2.35	27507	16598	93605	129106	4.69
2010-2019	95-99	0.28351	0.77830	2.1	10909	8491	29949	35501	3.25
2010-2019	100-104	0.42359	0.89885	1.8	2419	2174	5132	5552	2.30
2010-2019	105-109	0.57830	0.95763	1.51	245	234	405	420	1.72
2010-2019	110+	0.70172	1.00000	1.43	10	10	15	15	1.43
2020-2022	0	0.00441	0.00439	0.06	100000	439	99588	7835655	78.36
2020-2022	1-4	0.00021	0.00083	1.56	99561	82	398043	7736067	77.70
2020-2022	5-9	0.00010	0.00049	2.43	99479	49	497268	7338024	73.76
2020-2022	10-14	0.00015	0.00076	2.92	99430	75	496993	6840757	68.80
2020-2022	15-19	0.00058	0.00288	2.99	99355	286	496197	6343764	63.85
2020-2022	20-24	0.00105	0.00523	2.6	99068	518	494098	5847567	59.03
2020-2022	25-29	0.00133	0.00664	2.6	98550	654	491182	5353469	54.32
2020-2022	30-34	0.00169	0.00840	2.57	97896	822	487478	4862288	49.67
2020-2022	35-39	0.00203	0.01012	2.58	97073	982	482991	4374809	45.07
2020-2022	40-44	0.00257	0.01279	2.59	96091	1229	477492	3891819	40.50
2020-2022	45-49	0.00345	0.01711	2.64	94862	1623	470476	3414326	35.99
2020-2022	50-54	0.00502	0.02478	2.64	93239	2311	460738	2943850	31.57
2020-2022	55-59	0.00747	0.03672	2.64	90928	3339	446768	2483112	27.31
2020-2022	60-64	0.01094	0.05330	2.62	87589	4669	426816	2036344	23.25
2020-2022	65-69	0.01514	0.07304	2.6	82920	6057	400071	1609528	19.41
2020-2022	70-74	0.02206	0.10484	2.63	76864	8058	365211	1209457	15.74
2020-2022	75-79	0.03579	0.16501	2.64	68806	11354	317202	844246	12.27
2020-2022	80-84	0.06104	0.26627	2.6	57452	15298	250616	527044	9.17
2020-2022	85-89	0.10729	0.42345	2.51	42154	17850	166371	276428	6.56
2020-2022	90-94	0.18602	0.62150	2.33	24304	15105	81200	110056	4.53
2020-2022	95-99	0.29625	0.79354	2.07	9199	7300	24641	28856	3.14
2020-2022	100-104	0.43943	0.90755	1.77	1899	1724	3923	4216	2.22
2020-2022	105-109	0.59491	0.96143	1.48	176	169	284	293	1.67
2020-2022	110+	0.71718	1.00000	1.39	7	7	9	9	1.39
